timestamp,queries_num,queries_requested,errors_occurred,iter_errors_occurred,average_latency,99_9_latency_percentile,mean_rate,one_minute_rate,five_minute_rate,fifteen_minute_rate,total_connections,connection_timeouts,requests_timeouts,count,min,max,mean,std_dev,median,75th_percentile,95th_percentile,98th_percentile,99th_percentile,99_9th_percentile,d_min,d_max,d_mean,d_std_dev,d_median,d_75th_percentile,d_95th_percentile,d_98th_percentile,d_99th_percentile,d_99_9th_percentile,w_min,w_max,w_mean,w_std_dev,w_median,w_75th_percentile,w_95th_percentile,w_98th_percentile,w_99th_percentile,w_99_9th_percentile
1770417455,144349,0,0,0,4,4,7.4418443936556775,7.495835742925447,7.499163359129676,7.499646558087109,2,1112,0,144349,2,384,4.237438430470601,8.351561534532376,4,4,5,8,16,149,3,28,3.4400709219858183,0.806780415267306,3,4,4,4,4,5,3,28,3.710000000000001,1.4944378480235805,4,4,4,4,5,28
1770417456,144357,0,0,0,4,4,7.441821512693849,7.495835742925447,7.499163359129676,7.499646558087109,2,1112,0,144357,2,384,4.2374044902568,8.351332137689958,4,4,5,8,16,149,3,28,3.4405940594059436,0.8061094541452337,3,4,4,4,4,5,3,28,3.716666666666667,1.4934826828486447,4,4,4,4,5,28
1770417457,144365,0,0,0,4,4,7.441850366041821,7.495835742925447,7.499163359129676,7.499646558087109,2,1112,0,144364,2,384,4.237386051924309,8.35113043712497,4,4,5,8,16,149,3,28,3.4416225749559115,0.8055664965946953,3,4,4,4,4,5,3,28,3.733333333333331,1.4909612471009248,4,4,4,4,5,28
1770417458,144372,0,0,0,4,4,7.4418273669601165,7.495835742925447,7.499163359129676,7.499646558087109,2,1112,0,144372,2,384,4.2373590446901135,8.350900464358181,4,4,5,8,16,149,3,28,3.442490327119243,0.804925715597307,3,4,4,4,4,5,3,28,3.749999999999999,1.4882482800741996,4,4,4,4,5,28
1770417459,144379,0,0,0,4,4,7.441856423600957,7.504164257074544,7.500830042204774,7.500202531408538,2,1112,0,144379,2,384,4.237347536691631,8.350698183583107,4,4,5,8,16,149,3,28,3.4438596491228104,0.8044099110341951,3,4,4,4,4,5,3,28,3.763333333333331,1.4859393014456632,4,4,4,4,5,28
1770417460,144387,0,0,0,4,4,7.441833631093618,7.504164257074544,7.500830042204774,7.500202531408538,2,1112,0,144387,2,384,4.237327460228422,8.350467635095033,4,4,5,8,16,149,3,28,3.4450664800559863,0.8037964341264845,3,4,4,4,4,5,3,28,3.779999999999999,1.4828788776856614,4,4,4,4,5,28
1770417461,144395,0,0,0,4,4,7.441862402384854,7.504164257074544,7.500830042204774,7.500202531408538,2,1112,0,144394,2,384,4.237322880452104,8.350265603652414,4,4,5,8,16,149,3,28,3.4467713787085543,0.8037387833507227,3,4,4,4,4,5,3,28,3.8066666666666666,1.4798384918956105,4,4,4,4,5,28
1770417462,144402,0,0,0,4,4,7.4418393656754125,7.504164257074544,7.500830042204774,7.500202531408538,2,1112,0,144402,2,384,4.237295882328507,8.35003570256277,4,4,5,8,16,149,3,28,3.4476157326836088,0.8031029151974458,3,4,4,4,4,5,3,28,3.8033333333333337,1.4805276410371877,4,4,4,4,5,28
1770417463,144409,0,0,0,4,4,7.441868451502234,7.495835742925447,7.4991634681960235,7.499647394154241,2,1112,0,144409,2,384,4.237277455006273,8.349834096154437,4,4,5,8,16,149,3,28,3.4486111111111137,0.8025650187951713,3,4,4,4,4,5,3,28,3.799999999999999,1.4812089430969446,4,4,4,4,5,28
1770417464,144417,0,0,0,4,4,7.441845382523414,7.495835742925447,7.4991634681960235,7.499647394154241,2,1112,0,144417,2,384,4.2372573865957674,8.349603619407386,4,4,5,8,16,149,3,28,3.4497922437673156,0.8019546339823708,3,4,4,4,4,5,3,28,3.799999999999999,1.4812089430969446,4,4,4,4,5,28
1770417465,144424,0,0,0,4,4,7.4418228034286455,7.495835742925447,7.4991634681960235,7.499647394154241,2,1112,0,144424,2,384,4.237225114939352,8.3494032671284,4,4,5,8,16,149,3,28,3.45008635578584,0.8013761225821927,3,4,4,4,4,5,3,28,3.796666666666665,1.4818824088980749,4,4,4,4,5,28
1770417466,144432,0,0,0,4,4,7.441851404385302,7.495835742925447,7.4991634681960235,7.499647394154241,2,1112,0,144432,2,384,4.237205051512136,8.34917282616536,4,4,5,8,16,149,3,28,3.4512573200137817,0.8007691234711399,3,4,4,4,4,5,3,28,3.8,1.4812089430969446,4,4,4,4,5,28
1770417467,144439,0,0,0,4,4,7.441880241265925,7.495835742925447,7.4991634681960235,7.499647394154241,2,1112,0,144439,2,384,4.237186632419228,8.348971282420516,4,4,5,8,16,149,3,28,3.452233676975948,0.800236403945703,3,4,4,4,4,5,3,28,3.81,1.4791414847040747,4,4,4,4,5,28
1770417468,144447,0,0,0,4,4,7.441857545235321,7.495835742925447,7.4991634681960235,7.499647394154241,2,1112,0,144447,2,384,4.2371319584345875,8.348743933619735,4,4,5,8,16,149,3,28,3.451679232350928,0.7995299381270385,3,4,4,4,4,5,3,28,3.8066666666666666,1.4798384918956105,4,4,4,4,5,28
1770417469,144454,0,0,0,4,4,7.44183489777466,7.504164257074544,7.500830149468413,7.500203362843731,2,1112,0,144454,2,384,4.2370996995583425,8.348543643501255,4,4,5,8,16,149,3,28,3.451965811965815,0.798960764070645,3,4,4,4,4,5,3,28,3.806666666666667,1.4798384918956105,4,4,4,4,5,28
1770417470,144462,0,0,0,4,4,7.441863617964074,7.504164257074544,7.500830149468413,7.500203362843731,2,1112,0,144462,2,384,4.237051958300458,8.348315718628463,4,4,5,8,16,149,3,28,3.4517558813501568,0.79828077912662,3,4,4,4,4,5,3,28,3.803333333333334,1.4805276410371877,4,4,4,4,5,28
1770417471,144470,0,0,0,4,4,7.441892272455091,7.504164257074544,7.500830149468413,7.500203362843731,2,1112,0,144469,2,384,4.237026628550074,8.348114848361625,4,4,5,8,16,149,3,28,3.4523809523809557,0.7977369602093282,3,4,4,4,4,5,3,28,3.8000000000000003,1.4812089430969446,4,4,4,4,5,28
1770417472,144477,0,0,0,4,4,7.441869559731618,7.504164257074544,7.500830149468413,7.500203362843731,2,1112,0,144477,2,384,4.236992739328755,8.347885736645182,4,4,5,8,16,149,3,28,3.452849389416557,0.7971032695777444,3,4,4,4,4,5,3,28,3.7900000000000005,1.4809492571797105,4,4,4,4,5,28
1770417473,144484,0,0,0,4,4,7.441846803589656,7.504164257074544,7.500830149468413,7.500203362843731,2,1112,0,144484,2,384,4.236974336258689,8.347684286503423,4,4,5,8,16,149,3,28,3.4538071065989877,0.7965830612540661,3,4,4,4,4,5,3,28,3.7900000000000005,1.4809492571797105,4,4,4,4,5,28
1770417474,144492,0,0,0,4,4,7.441875635776717,7.495835742925447,7.499163573686752,7.499648220983156,2,1112,0,144492,2,384,4.23695429504748,8.347453988382355,4,4,5,8,16,149,3,28,3.4549443131960884,0.7959924660531623,3,4,4,4,4,5,3,28,3.793333333333333,1.480290429185441,4,4,4,4,5,28
1770417475,144499,0,0,0,4,4,7.441904382881065,7.495835742925447,7.499163573686752,7.499648220983156,2,1112,0,144499,2,384,4.236935895750148,8.34725256956605,4,4,5,8,16,149,3,28,3.4558922558922593,0.7954742915023634,3,4,4,4,4,5,3,28,3.7999999999999994,1.478949279015229,4,4,4,4,5,28
1770417476,144507,0,0,0,4,4,7.441881522388551,7.495835742925447,7.499163573686752,7.499648220983156,2,1112,0,144507,2,384,4.236888178427346,8.347024750974336,4,4,5,8,16,149,3,28,3.4556749496306285,0.7948120946624514,3,4,4,4,4,5,3,28,3.8,1.478949279015229,4,4,4,4,5,28
1770417477,144515,0,0,0,4,4,7.44191002803901,7.495835742925447,7.499163573686752,7.499648220983156,2,1112,0,144514,2,384,4.236842105263161,8.346825806866418,4,4,5,8,16,149,3,28,3.4552763819095516,0.7942233203801674,3,4,4,4,4,5,3,28,3.7966666666666655,1.4796237733257933,4,4,4,4,5,28
1770417478,144522,0,0,0,4,4,7.441887406822068,7.495835742925447,7.499163573686752,7.499648220983156,2,1112,0,144522,2,384,4.236815156169998,8.346596190907299,4,4,5,8,16,149,3,28,3.456064149682597,0.7936227340567964,3,4,4,4,4,5,3,28,3.7933333333333334,1.480290429185441,4,4,4,4,5,28
1770417479,144530,0,0,0,4,4,7.441916081041747,7.504164257074544,7.5008302532155335,7.500204185091889,2,1112,0,144529,2,384,4.236789848404129,8.346395445240676,4,4,5,8,16,149,3,28,3.456666666666671,0.7930942914142763,3,4,4,4,4,5,3,28,3.7933333333333343,1.480290429185441,4,4,4,4,5,28
1770417480,144537,0,0,0,4,4,7.441893462126786,7.504164257074544,7.5008302532155335,7.500204185091889,2,1112,0,144537,2,384,4.236769823643775,8.346165254171096,4,4,5,8,16,149,3,28,3.4577792553191533,0.7925152789597263,3,4,4,4,4,5,3,28,3.793333333333334,1.480290429185441,4,4,4,4,5,28
1770417481,144544,0,0,0,4,4,7.441922023516415,7.504164257074544,7.5008302532155335,7.500204185091889,2,1112,0,144544,2,384,4.2367583573168055,8.345963318251286,4,4,5,8,16,149,3,28,3.4590381426202366,0.7920246142554297,3,4,4,4,4,5,3,28,3.7966666666666664,1.4796237733257933,4,4,4,4,5,28
1770417482,144552,0,0,0,4,4,7.441899451300067,7.504164257074544,7.5008302532155335,7.500204185091889,2,1112,0,144552,2,384,4.236759090154409,8.345733817637948,4,4,5,8,16,149,3,28,3.4611313264968615,0.792749851188689,3,4,4,4,4,5.64333333333343,3,28,3.8033333333333332,1.4850387275409838,4,4,4,4,5,28
1770417483,144560,0,0,0,4,4,7.441928049952488,7.495835742925447,7.499163675719083,7.499649038675934,2,1112,0,144559,2,384,4.236733790355498,8.345533134485262,4,4,5,8,16,149,3,28,3.461716171617165,0.7922243188511683,3,4,4,4,4,5.636333333333823,3,6,3.72,0.4923494965528581,4,4,4,4,5,6
1770417484,144567,0,0,0,4,4,7.441905360208975,7.495835742925447,7.499163675719083,7.499649038675934,2,1112,0,144567,2,384,4.236713772852728,8.345303014992519,4,4,5,8,16,149,3,28,3.4628044766293646,0.7916457322439241,3,4,4,4,4,5.628333333333558,3,6,3.73,0.4877427360695684,4,4,4,4,5,6
1770417485,144574,0,0,0,4,4,7.4419339714690755,7.495835742925447,7.499163675719083,7.499649038675934,2,1112,0,144574,2,384,4.236695394745947,8.345101752410887,4,4,5,8,16,149,3,28,3.4637110016420394,0.7911385169383371,3,4,4,4,4,5.621333333333496,3,6,3.7399999999999998,0.482884310705042,4,4,4,4,5,6
1770417486,144582,0,0,0,4,4,7.441911438175454,7.495835742925447,7.499163675719083,7.499649038675934,2,1112,0,144582,2,384,4.23664771548326,8.344874110965801,4,4,5,8,16,149,3,28,3.4634785456927646,0.7905026558052195,3,4,4,4,4,5.613333333333685,3,6,3.7366666666666677,0.4845322078289887,4,4,4,4,5,6
1770417487,144589,0,0,0,4,4,7.4418885525264145,7.495835742925447,7.499163675719083,7.499649038675934,2,1112,0,144589,2,384,4.236629342481106,8.344673708357327,4,4,5,8,16,149,3,28,3.464379084967323,0.7904127474290121,3,4,4,4,4,5.606333333333623,3,6,3.746666666666668,0.4864266905779096,4,4,4,4,5,6
